1259406.18125847,39.0453412663192,39.5333300065249,20.9620465477929
936030.31471219,28.0219491687603,30.9787530079484,16.4584024203941
824255.161828106,32.6894573378377,33.5424356535077,12.1755671687424
791935.535541388,26.0882746940479,47.1915212832391,20.8820732915774
814142.79618676,31.8566780840047,30.1321026869118,10.3030393598601
752152.987824685,14.9991723732091,31.7691304907203,18.7785731581971
176651.356814674,11.6810169862583,64.1199180670083,20.9198023891076
244396.438823978,30.4491827357560,68.8134184107184,16.1491434369236
1004875.12309617,31.3049371424131,51.1533853784204,26.8269139248878
200238.384198348,12.895857677795,51.4379243645817,11.9838265143335
101651.639181287,13.1629734742455,66.5912157669663,12.2384973941371
635281.472601383,12.1653150185011,30.6464520189911,18.9123452780768
725197.67279617,18.922337484546,46.3227411732078,25.7312815217301
1600049.16057173,39.2972306441516,38.860435327515,29.8249564180151
571317.101948927,23.6392980162054,51.58617163077,23.2356881583109
1005276.89467871,33.561972505413,45.0854209158570,25.2474512346089
323380.669716359,39.5396022032946,61.2473696097732,11.7853777622804
779123.072791802,25.0209128973074,49.6946289949119,27.6566097838804
490745.328677558,27.898952269461,54.3608278874308,21.7202178901061
886098.224833503,37.6127734594047,39.7349844221026,16.8526061251760
229456.646361761,35.5825987900607,68.9044090360403,13.5035910876468
337405.682526112,11.0459687770344,42.3839389719069,17.8423043573275
805799.446423878,15.9490321879275,40.9919505938888,24.9540566001087
765921.068583857,28.0789353465661,34.7723202779889,13.9258335670456
350691.068968269,19.1325890179724,57.7863080427051,22.3732630303130
1178033.78052603,19.8324035922997,41.4185024984181,28.2470662379637
1024192.12700517,28.9317640080117,30.3774915356189,16.6190426051617
605820.390562614,27.3135906271636,45.0268011726439,14.6008871216327
1301386.30132481,32.1586504788138,44.9899706989527,28.2166063832119
434518.110282216,38.046853155829,68.5077556129545,22.1211592713371
1024272.06389459,35.8362014498562,48.1053226906806,22.1716022631153
1256281.76976258,35.3571636974812,42.694590324536,22.7588670002297
1016415.73002356,38.0535470414907,58.8622379582375,29.0498433867469
576442.203830521,29.5156780048274,44.8026973567903,12.5179931987077
1331182.90853872,18.8233097968623,35.8342995401472,28.4665157785639
717640.890705142,37.159665459767,67.4827014282346,29.7085693199188
594084.230255922,38.2167254714295,57.7957182005048,22.6690138317645
337520.875642111,36.0284859826788,68.3880072459579,22.1366388956085
760180.801520534,26.1705273506232,38.7210966926068,17.4500152748078
908982.725533764,20.3232175833546,31.3945220038295,16.2521223863587
1236511.34554196,34.4374447246082,47.6236914284527,27.6602607266977
755330.739756718,30.6594908121042,55.6434806343168,27.4325800267980
573772.512959202,18.4481938555837,44.9645203072578,20.1829795120284
643317.0040903,24.983107119333,48.3656210917979,19.7600047243759
332318.454737536,25.1481862855144,52.6469899527729,15.1631396915764
599135.769799507,33.0720662954263,56.4272606931627,21.2098059011623
1120318.16587162,22.2251639002934,36.5392194222659,26.9251839397475
418112.905784027,28.9906898350455,68.2687480933964,23.1856569554657
531893.540328271,28.5420882818289,47.0635848306119,14.6194807579741
766320.59661963,14.4072698219679,34.6295662969351,23.1191722024232
859140.787039187,19.5942757069133,51.2993689998984,29.2792689939961
1734004.96424309,32.2639567218721,31.3605963904411,25.8269219053909
441216.122349947,14.9250636156648,52.4488063994795,22.1058853249997
502163.832233683,11.6477977996692,56.5559830609709,27.1346754441038
1056067.63627464,36.9108703662641,46.6381322219968,24.1761745419353
783630.075008585,20.6588960904628,30.0375281460583,15.3359967842698
755271.902770502,29.3215374811552,45.8393522445112,19.8047473980114
438922.623757495,32.2791577503085,55.4011399485171,17.8384557459503
779937.250633508,19.2995650717057,44.8654567543417,28.6092425324023
850961.922306069,25.065203900449,52.8183888271451,28.4791935700923
781417.493872832,37.6998684811406,69.229184621945,29.9110268754885
1272360.47870124,32.4432806740515,39.9670125544071,27.4404282681644
553085.197932849,20.0492100045085,61.5211360435933,27.4094747519121
718229.094584314,22.3317839088850,53.8064460549504,27.486976981163
111243.211864666,10.0527948979288,62.4302918091416,16.9393417984247
213516.802138898,37.7932754810899,68.3677787519991,15.2448327559978
549111.008155197,14.6948252944276,49.6832251362503,27.0535654760897
210758.462650437,29.7968244226649,61.676216730848,12.7005487866700
1043421.09625897,35.1932499022223,31.1363030318171,13.5069434111938
473230.368723712,14.3290323065594,58.7711923010647,29.3895898852497
478283.638278314,31.1134310718626,58.0030440911651,16.495347362943
571097.770518199,34.9895931174979,55.2862498443574,19.2765649501234
347154.160567258,17.1286965673789,61.1558784358203,23.3313906053081
259174.305985822,15.9391962899826,63.6910784989595,23.0405366094783
1056792.27026634,35.0648149568588,42.0847159158438,24.4917699415237
831176.266218034,29.4814612250775,31.3584444671869,15.97454323899
231397.282533820,20.8010530425236,56.3855017814785,14.4184885220602
418711.300197279,13.6223066155799,41.0288535431027,12.8001150861382
527233.047017612,24.5111051714048,50.313710635528,17.4720122804865
764304.218504783,39.9908082582988,46.6062329430133,16.0165438102558
773714.814189478,29.7744092717767,48.1206485815346,21.6131512913853
461181.59282908,15.0892817229033,47.6912292931229,19.595748744905
471837.040674896,32.1321525727399,49.7682016436011,13.9802962122485
