167.1205088,7.697553106,5.435368621,6.033042814,3.925849486,7.320092028,7.620967053,7.201444067,0.472836023,4.838852894,0.632579919,4.811960025,0.050933955,7.163524318,0.881890099,0.507374767,6.419804133,2.795884296,7.136247773,8.806741831,8.500534098,0.006448007,8.30911733,3.749861317,7.649000583,5.656288864,Schleicher,1.979926446,5.821021378,8.215673559,7.896326149,9.739698924,3.566160982,ExtraSmall,3.85812212,1.975657197,5.413767088,8.836840494,4.86705699,9.007582346,Blue
85.36773684,2.501403869,8.886929345,1.802946627,0.142817805,2.469373886,5.811744779,2.989009431,7.493554477,6.463854671,3.935088176,4.455699297,7.256673563,4.299635658,7.877111152,6.124667501,7.00868392,1.454976711,0.991257569,0.632835221,3.511553789,7.43703885,9.99270485,1.495771955,5.133406676,5.845396612,Sutton,5.274509652,1.089103829,1.265304543,8.703334366,6.564977192,4.868854145,Small,7.733348126,5.819693848,2.356417179,2.59437457,6.371151248,5.598981546,Green
137.3633705,7.372652045,3.310515722,3.419281845,0.09657478,4.23503696,4.257529009,3.418611394,7.06589213,2.824581767,5.684990358,0.786188979,7.670352224,5.011104928,0.341545973,4.003849024,5.536916673,6.302148676,7.147049949,3.404154214,9.497355579,0.257715578,5.850472485,1.838999612,4.796697151,3.858713064,Schleicher,6.378501048,1.806330219,4.566175798,2.463617625,6.168451121,5.264794484,ExtraSmall,5.912452307,0.758471554,3.68486237,7.931929801,3.367863951,8.113027667,Green
130.639444,5.155725158,2.798180666,1.85028634,1.809641052,1.347877784,7.341968102,0.023762325,1.746703416,1.468577368,5.38473635,4.659415681,0.095109992,5.373857694,1.457643343,2.529495412,0.525918003,6.403096255,7.603071203,3.009107769,2.281096047,1.822968405,1.914807749,3.459392563,7.687251268,6.503102712,Monroe,2.080519224,2.780159302,5.322980525,9.061147925,8.441710745,0.361002641,Medium,4.663648566,1.705686558,3.5368877,2.499277855,3.137089502,7.78354333,Yellow
144.5386922,4.833474965,8.318029949,7.618508572,3.455805482,2.434092492,6.614285402,5.135799088,0.624039222,7.099970378,0.477289977,4.060476754,3.384388354,3.808343457,2.740629701,3.767606393,7.416837182,6.504900973,7.644857634,4.665944905,5.313216173,7.014746047,1.911960056,3.511484771,2.825897183,7.956845904,Sutton,3.351316735,5.638918037,0.993540729,2.38118713,7.137871578,0.304329257,ExtraLarge,5.929423505,3.280239943,7.160059894,7.229806783,0.47517449,6.708632798,Orange
225.312506,4.082212402,8.072805481,5.069213,0.495320272,0.912712052,5.688463453,3.362550121,1.768160388,1.858201837,0.644432979,7.752920682,7.695778864,6.140019057,1.556152595,7.54518012,5.351214016,3.354344737,3.123248629,4.688959531,1.153367371,9.790503266,6.551004185,7.750772289,0.407823006,5.241392143,Monroe,7.861118931,4.064439252,6.075807684,7.692962717,9.922316575,3.345876059,Large,7.449769568,2.649337236,1.820609771,1.079075036,4.911934959,9.906912644,Yellow
43.53797118,1.451167499,6.117750921,2.583397157,7.24593089,7.157513237,5.5207911,1.102672139,3.222655833,0.146993054,4.029346181,6.202592544,0.975269292,2.120651297,0.873814844,2.552623684,6.972974528,2.150444891,7.882528145,4.832037396,3.202390743,8.405310214,5.707858114,7.727774752,5.781371702,2.780677995,Erath,1.397638571,0.905643033,4.517985221,3.811973983,6.265621954,7.465631654,ExtraSmall,7.975755649,3.874214306,4.642632654,9.276441736,0.888725718,1.920097538,Orange
62.62955162,3.145964432,0.582876231,1.702457077,0.722030774,5.934241079,6.554940499,3.465166735,0.255474174,2.678019671,7.44309465,0.497040808,2.155537499,5.980795557,0.988907734,0.570472864,0.846403129,4.450746885,1.087245191,3.968218684,7.995648251,2.621335236,4.86497503,4.948255499,2.195621263,6.369003881,Erath,0.172641378,5.15156411,3.089636676,3.429597623,1.157009527,0.195511755,Small,1.434773086,1.439056728,2.864052055,6.011591181,7.668721575,4.907740718,Green
106.8665939,2.130508807,4.415397039,5.158243037,2.864243761,3.946084581,0.062918605,7.644058777,5.680992268,4.161152449,2.996399265,3.294953933,2.48783238,6.30084602,4.844269628,6.183551265,3.998289665,4.586128712,6.080398891,8.880055128,8.219231949,1.498580733,4.036363012,6.964903795,0.82770103,0.526528127,Monroe,7.558533935,7.637889169,2.983500231,1.540409378,0.343282907,3.514902765,ExtraSmall,2.469089311,0.006319677,4.24212032,8.260293382,1.688784292,6.954283174,Orange
110.4234736,1.802513921,6.082199658,5.609012644,7.02989082,1.748896869,0.446127366,4.078832742,7.924282115,4.376522763,0.255514313,7.555338958,0.633240994,5.668439753,2.63956232,4.762742372,4.890694959,4.570300441,7.565350138,8.152699324,1.249455872,7.054454931,9.892656438,7.436507579,4.90404739,5.530880485,Monroe,7.740355387,4.66518273,0.93254796,1.763282199,6.187315856,0.739108691,Medium,1.652648056,3.118171215,6.795393975,9.278461162,2.392610164,6.027646177,Green
188.9731639,9.335633419,7.35259373,8.082602222,3.224238027,2.32518605,3.915315796,6.342203164,1.874244019,6.609749466,1.899987468,5.396817761,6.211465884,6.945028499,3.190855179,2.394051611,1.03915064,1.139334835,6.086181784,0.033649779,9.351885223,6.099036341,2.176759851,9.309665575,0.26491341,6.771333745,Schleicher,0.533074776,3.808017856,7.808286529,8.370167981,1.657309446,4.000298701,ExtraLarge,6.595692772,4.38304236,0.938144229,7.108379251,4.398843292,9.872431336,Green
125.4541798,5.214117677,2.40695606,0.594089208,1.921620568,2.099361479,3.360082356,6.829612246,6.686523998,0.734084889,4.9687839,6.79720703,2.021267254,1.8180191,7.960628992,7.859125158,0.976367433,1.148351584,3.840267424,1.076642408,2.138610578,0.871595498,3.817049761,2.63770042,5.140736707,7.553593837,Erath,4.678616282,3.109489534,5.969140464,6.415095998,9.737697823,4.476212503,ExtraSmall,7.287217977,5.472471967,4.417927539,5.261301927,4.319224581,7.901757576,Green
57.40422958,7.624106247,9.317200037,9.328592247,3.624105316,7.145633105,4.570243964,4.272725932,6.925648378,4.488703517,1.297066769,3.274316406,7.196650919,1.487141933,5.414154472,1.112004137,3.297005935,3.986624796,3.895487269,6.073448472,9.838597041,9.999627178,2.968451013,2.733524181,2.513453731,3.181827603,Monroe,1.831864247,6.369089203,5.167943349,9.228412928,2.082973358,3.518510342,ExtraSmall,5.575547444,6.307974203,5.463822596,1.475374002,7.839512989,4.516160698,Yellow
103.0805831,1.509029884,2.568585505,4.823730602,4.292784633,2.071721338,1.123309985,4.998037547,0.287752282,7.878609339,1.321817297,6.010483634,7.318854759,2.466936436,5.429005569,6.193676928,2.882749766,0.009509321,6.479592141,1.402253383,8.095990131,8.461652144,2.934040502,5.164771704,3.681136085,1.906925466,Sutton,7.932374811,3.087170957,8.328338654,4.915748821,8.460621943,0.287241513,Large,6.978106724,1.319346495,5.955300337,3.767256534,6.985320533,5.980779494,Orange
41.78446751,5.268120153,5.110938053,1.848861419,0.148554467,5.917364614,7.866981324,3.74985135,0.888580818,5.87505856,3.774895171,7.404314181,4.311417146,5.027878333,4.984345479,4.373838361,1.290430732,0.86716347,1.573690053,7.782554196,1.280262913,3.153591277,5.314217727,8.186839332,7.196540873,3.587480858,TomGreen,1.844278835,4.496755373,3.268004863,7.113075759,3.209300705,5.337181399,Large,2.705566131,1.852911048,7.016768755,0.690754671,1.753916332,2.55263021,Yellow
101.675769,7.00351648,8.80638002,5.883307799,3.404337935,1.276894143,2.230394356,0.349175869,1.144598393,4.792097118,0.614479404,0.467704613,7.172046613,4.169601839,5.841591598,3.650855131,5.755556321,5.343021931,7.562097967,5.060824468,3.384667756,9.990797183,8.547730187,8.30573889,0.991074897,4.238445442,Sutton,0.114850217,5.657598278,5.828218439,7.098118998,4.115714093,7.617992304,Small,7.144729277,1.233556913,0.05063995,4.200974493,1.014239715,6.498731244,Green
127.3746174,1.605440269,5.231609931,1.237359501,0.339354035,5.908447534,5.253411198,6.80758127,4.074117977,0.556495273,7.842198489,7.936380275,3.533413732,2.873387983,5.180896053,1.169805165,4.28079816,2.42887217,0.375905443,8.78381364,0.762659556,6.957209136,7.216245842,3.940313139,1.9924327,7.34260986,TomGreen,4.768371776,5.290416727,7.203224353,9.58923819,7.729756271,3.797032088,Large,2.251675379,5.745545626,3.255460327,3.352714616,3.493038706,6.807915135,Yellow
48.55102631,8.217469505,3.230033792,2.783786862,7.814841894,4.410675481,5.450304652,1.212581169,4.205757711,0.150501477,4.645840099,7.325314408,4.277208913,4.090267723,6.749435505,0.070108991,5.372979827,5.677227864,4.992284724,6.625333165,7.833593725,5.205811316,4.057611011,2.407336752,5.144103115,6.731234981,TomGreen,3.033800393,5.216118228,0.044948184,4.17519745,0.077897413,5.435862161,Small,5.452778315,0.943136461,3.555046478,9.526776175,4.283704184,3.001269947,Green
51.80891701,7.434868955,6.948134063,7.240749218,5.878320215,5.448884726,2.275647731,2.460395774,4.738516487,2.436286686,6.592090249,5.464987131,2.506950313,3.88247272,4.05124855,3.561250336,1.826083558,3.023522792,0.16521693,1.00266932,9.549113344,3.399188656,9.546700118,4.546242927,1.100202853,1.215606801,Erath,3.701784683,1.977881746,4.63528225,6.329634148,8.844824599,3.428083643,ExtraSmall,1.120692002,1.662909448,7.475347273,3.79932289,5.672317684,4.506628343,Orange
102.3077935,2.524459586,4.027560989,6.491832677,0.312770799,2.444812292,1.669584645,5.207889073,7.518334683,1.284236589,3.134003902,5.111828838,6.076327574,5.486250557,7.37501041,1.057889216,4.931247618,4.403885668,5.96603211,0.380573887,6.358299123,6.220997784,1.866933631,6.885427567,2.176936578,5.010893447,Monroe,7.936326088,2.36872362,5.472296078,9.712246475,0.549294967,7.061552525,Large,5.278377123,1.766268147,6.226394897,9.64086036,4.006411148,5.322641451,Red
37.55889631,4.289413097,5.128242441,1.593477491,6.32529418,0.966676606,2.389163589,3.031439619,2.114621026,4.356232122,4.289957056,7.497949285,1.225222956,1.015698921,0.06718046,4.286562229,2.05767289,0.862730278,4.740184488,6.186259056,7.990523211,1.914901244,8.447779184,3.118433962,4.699381074,6.058344424,TomGreen,3.79911113,4.419608722,3.519767805,7.837343586,9.420818065,0.877136223,Medium,5.982702453,5.708384166,1.38934684,9.309729559,3.806711691,1.634531033,Yellow
113.5577184,4.017251993,7.42791981,9.065479725,2.455258716,7.547256317,1.937241653,7.41655607,6.887302732,3.778510561,4.712801246,4.557072727,2.853289248,5.173573924,3.158027913,2.563681321,0.825316213,5.519189598,4.287778154,1.825086949,1.953885281,0.282788649,5.987106529,3.006613571,2.447715048,2.04744992,TomGreen,0.581807779,7.812590351,8.217227156,0.363472588,1.013779144,0.283064943,ExtraSmall,5.01835015,1.429641772,6.919951063,1.365574994,7.1229962,7.53743886,Orange
152.7867356,9.829238658,0.102680277,9.239953149,0.889017198,2.612496275,4.429307656,2.217069678,6.18433935,2.1884604,4.862199984,0.457032943,0.483757619,1.501876568,6.631270224,5.998563286,7.274480157,2.634531111,4.455773866,8.631336682,2.153063244,8.813290794,0.49305246,0.738657515,5.152172411,4.516961731,Sutton,1.295199711,0.737593248,2.95779275,7.613992263,3.79002702,6.922049632,ExtraSmall,2.83600896,0.691931393,7.220950792,4.353735978,7.338146199,8.189286389,Blue
180.4585588,8.092206409,2.586836996,4.484086663,7.481668113,2.376299094,6.426138073,5.826662013,7.006661806,3.871746784,2.989325266,4.149459602,4.075343989,6.11714232,5.751882851,7.650949286,1.374847688,3.22980267,2.965901079,4.502181364,1.06100352,9.313372723,4.383361514,2.564353875,0.19256589,0.328224678,Sutton,1.910498129,3.73705381,1.324753484,2.244386133,0.75218962,3.5404891,ExtraLarge,6.452850185,0.901399603,5.585780052,9.693688487,2.041297423,9.584141185,Blue
164.0070925,6.088346129,9.300234397,2.610696214,6.521020541,0.02562559,2.373807579,0.032331938,0.72591896,3.531786622,3.793083504,5.659598067,1.186789369,3.594956895,3.605450561,0.01311704,5.588934369,6.002110234,1.165146943,5.982343613,9.171487463,4.010231241,5.291120317,0.976363905,2.963003164,1.862587532,TomGreen,4.676782936,0.099741677,9.267569084,0.515527194,5.469429402,5.283081794,Small,2.353137709,6.384176642,2.571184581,4.848328549,4.644147005,8.799636734,Yellow
49.40685853,6.773027508,9.27302876,7.712249549,5.80014878,0.289394269,3.636853686,4.375233222,4.418248625,2.955802727,6.90222156,4.888074383,3.118451195,0.473774582,7.466532145,7.37843341,1.371788481,5.044105509,2.670122949,1.063513625,1.826338663,5.245173778,6.282928241,0.459787485,0.692341873,1.291567245,Schleicher,1.955392918,2.528707357,8.192059987,8.018241706,3.681832696,6.545585001,Small,1.742562238,3.836707953,6.488420423,5.690389897,5.825207196,4.337076028,Red
53.2429561,0.574429138,2.918300403,1.806026848,2.987171637,0.220498664,3.69029798,3.327008523,7.718676278,4.038507903,2.214006985,6.176359028,2.394986408,3.380802723,7.000543443,2.454791186,5.187543347,2.841725076,7.431521369,0.227073058,4.897011481,1.43014143,9.346997084,8.971454664,5.972115964,0.034080826,TomGreen,7.309195818,6.193680024,5.841178407,9.606953375,6.48222693,7.604208302,Large,5.964584721,6.283072732,0.950841827,6.585446838,0.744997824,0.792804593,Blue
183.658123,9.406417182,7.090766018,1.514888925,5.089995474,3.287175605,0.101161176,5.208615687,3.846166484,0.603370639,1.581660895,7.523631454,6.62971846,3.619054848,1.724709785,1.853802411,6.895592682,1.360092927,5.125500064,7.038220086,6.713062339,9.205539809,8.462807541,3.1605041,6.243455676,0.719508778,Sutton,0.773593757,4.450660557,2.126674925,9.995561566,4.579481813,5.423906466,Medium,6.329689203,4.520594146,2.973947955,4.188024222,7.683199568,8.306308871,Red
153.5121942,6.907452128,6.714395478,9.395347086,6.856428457,2.68276098,5.848283308,1.478259776,7.352434399,1.408638226,4.779942067,4.233050903,1.089479839,7.199160788,7.380447024,2.35474045,3.139056485,5.593908139,3.049894199,4.216660773,8.120389448,3.828506228,4.350037912,9.64146049,5.856072195,4.458233289,Schleicher,5.151951203,3.773033706,3.976688832,1.298527305,8.84895188,4.265094591,Medium,2.276714258,3.287470819,0.820292076,1.79630504,7.455741888,7.841137501,Green
101.8916254,6.300601468,4.921376561,0.287472445,3.891179696,6.92432864,1.843599148,3.423585122,1.784425927,0.323675973,4.843041852,1.527333006,4.729514467,7.716240088,2.639963852,4.144654026,6.084276767,6.713327251,7.074553823,9.75521934,6.905068532,5.160849425,0.707824368,9.332623035,3.192894194,7.895318046,Schleicher,2.248603137,0.229936631,6.174283349,6.884273672,7.931319461,6.845003186,ExtraSmall,3.734388633,3.239018347,6.599861801,2.418573187,1.821197663,6.283252304,Green
48.23864584,4.872318215,4.886282021,9.008529147,6.801531998,5.545226188,6.090287056,5.426286016,1.22233977,3.8979259,7.492656447,0.91500264,7.798226327,0.648256514,1.784354575,3.918735778,3.596581964,5.179549083,7.61339712,8.22407685,9.781624067,7.374427714,3.37261104,3.101384258,3.897977497,0.300923413,Monroe,0.227137566,3.580485484,4.675162183,3.357116787,4.195385647,4.564533398,ExtraSmall,2.967941737,0.070025675,2.20491806,6.158790712,0.602750532,3.437484482,Green
60.13405313,8.720039651,3.384442651,1.292345971,7.798684688,0.855146153,4.641322602,6.023450281,5.503586844,6.400830153,1.921291342,3.466368556,5.021093123,4.73535477,4.380894879,1.449961908,7.312189758,4.562485494,0.01548974,8.520334852,8.733913081,8.892998295,4.287379135,9.379527117,2.69825129,0.152242767,TomGreen,0.066950042,1.784164853,3.990376499,5.895462169,1.015123583,3.816588856,Medium,0.602543103,5.271290468,7.072876845,7.785709975,0.151164345,0.560984912,Yellow
30.71086067,2.103741367,6.520096213,0.536157091,7.528394207,0.382249676,1.180041114,1.870718915,5.155437,6.636177529,3.569844265,5.42438207,2.19530447,7.690277122,5.001553159,7.127718911,1.466595281,0.875634888,4.390658034,0.455251546,8.497006602,0.654115789,2.787562071,6.095266922,2.811309785,4.830961214,Schleicher,2.301788384,2.432477562,8.169773126,7.015429859,1.688858001,4.279236939,ExtraLarge,0.856720099,2.010703905,3.263207655,0.615778349,5.215495361,0.56442556,Green
90.06215732,2.368636648,4.658797802,7.801250536,5.92557497,7.214796636,7.104733558,5.706909234,5.786991887,4.784656318,1.499064444,0.328026935,2.359422956,7.943274705,4.645699989,0.825560549,5.056866297,2.691322055,0.41414107,0.164081075,8.982110634,5.728941355,5.013400656,6.796259102,1.660593159,4.526399046,Monroe,7.934639022,1.464986909,7.234942077,1.640907645,6.929145262,7.29384036,Small,0.630764741,4.007972958,7.355439268,6.918971066,5.910588557,6.058286326,Green
